,image_name,image_url
0,7470ef128c0fe24c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7470ef128c0fe24c.jpg
1,1140995c8ca3a5a1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1140995c8ca3a5a1.jpg
2,496e691b5703b360.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/496e691b5703b360.jpg
3,21e43710a0529e32.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/21e43710a0529e32.jpg
4,07c706ffeb9c69ac.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/07c706ffeb9c69ac.jpg
5,52f572a83450a092.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/52f572a83450a092.jpg
6,2c2bb3648055823f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2c2bb3648055823f.jpg
7,765150ec91a52ea4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/765150ec91a52ea4.jpg
8,db746640e06f43f0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/db746640e06f43f0.jpg
9,48710eda52bd412e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/48710eda52bd412e.jpg
10,e8a5e4f3f098c608.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e8a5e4f3f098c608.jpg
11,41dba56ba0dd38ea.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/41dba56ba0dd38ea.jpg
12,089b01abe20a83be.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/089b01abe20a83be.jpg
13,b962801efb2276b0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b962801efb2276b0.jpg
14,9109ec60985e429a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9109ec60985e429a.jpg
15,734e32d4c3ffa9f9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/734e32d4c3ffa9f9.jpg
16,97c049c599ad231c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/97c049c599ad231c.jpg
17,a54a97b41091fba1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a54a97b41091fba1.jpg
18,1e313310a0c7a9ef.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1e313310a0c7a9ef.jpg
19,be14e2ac917f9cf3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/be14e2ac917f9cf3.jpg
20,06b0b4f8fa1b5903.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/06b0b4f8fa1b5903.jpg
21,49ac1c7abb0cefe3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/49ac1c7abb0cefe3.jpg
22,22e006732bbd623a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/22e006732bbd623a.jpg
23,51fdb1097c227486.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/51fdb1097c227486.jpg
24,e5fe6906e2491489.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e5fe6906e2491489.jpg
25,7c28d5a1d6b87042.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7c28d5a1d6b87042.jpg
26,9be70f5d6f46e0ca.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9be70f5d6f46e0ca.jpg
27,d89ef7b7a4f03e40.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d89ef7b7a4f03e40.jpg
28,660617ddea291891.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/660617ddea291891.jpg
29,159c779b93cb45f5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/159c779b93cb45f5.jpg
30,a69c40669b128058.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a69c40669b128058.jpg
31,007f8796ff01d1e7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/007f8796ff01d1e7.jpg
32,abf893c6f04159c1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/abf893c6f04159c1.jpg
33,cd6ce0f666a97a00.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cd6ce0f666a97a00.jpg
34,e12dd1131d9be320.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e12dd1131d9be320.jpg
35,11bb6d1c18dc0a94.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/11bb6d1c18dc0a94.jpg
36,d371b887b663fce4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d371b887b663fce4.jpg
37,c683b3b74d9cd49e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c683b3b74d9cd49e.jpg
38,c50d2f847b722daf.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c50d2f847b722daf.jpg
39,b8ae5b9c4b310a4a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b8ae5b9c4b310a4a.jpg
40,716977174eb6963c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/716977174eb6963c.jpg
41,cee1a39e32552bb7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cee1a39e32552bb7.jpg
42,bdbd74a216e5b3fe.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/bdbd74a216e5b3fe.jpg
43,8f6e3a97094f65e2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8f6e3a97094f65e2.jpg
44,c4d724db2e1c22b6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c4d724db2e1c22b6.jpg
45,492d82329ee18f00.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/492d82329ee18f00.jpg
46,774d8bd4ad6cdb39.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/774d8bd4ad6cdb39.jpg
47,31b91c633627f18e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/31b91c633627f18e.jpg
48,8cade5807f3af494.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8cade5807f3af494.jpg
49,5ff8ed4f2f8dc9bb.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5ff8ed4f2f8dc9bb.jpg
50,98d583e1899311e9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/98d583e1899311e9.jpg
51,131162cf9bee6930.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/131162cf9bee6930.jpg
52,59b9f13cd4b16adc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/59b9f13cd4b16adc.jpg
53,b08d8b3e73167536.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b08d8b3e73167536.jpg
54,63cc0f9b88a70f4e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/63cc0f9b88a70f4e.jpg
55,4278b2dc61e1bd08.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4278b2dc61e1bd08.jpg
56,1ab62a937f462bfc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1ab62a937f462bfc.jpg
57,7d34b957be0f5cab.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7d34b957be0f5cab.jpg
58,4c8d9998d837101e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4c8d9998d837101e.jpg
59,653c323aad25304e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/653c323aad25304e.jpg
60,9617840b45b07218.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9617840b45b07218.jpg
61,4c5da67d7f429f83.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4c5da67d7f429f83.jpg
62,a1c2434e02269d38.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a1c2434e02269d38.jpg
63,f2a194151f267755.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f2a194151f267755.jpg
64,e9645d1a76227395.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e9645d1a76227395.jpg
